User_id,Session_id,DateTime,Category,SubCategory,Action,Quantity,Rate,Total Price,Recency,Frequency,Monetary,R,F,M,Group,Score,Loyalty_Level
52018010018,7f62d8-ead0-4e0a-96f6,2019-01-10 19:17:00,Digital Devices,Kindle eBook,click_wishlist_page,,,,,,,,,,,,
51613167885,dcxv0c-e9d7-42d3-9c87,2019-01-10 22:12:00,Mobile & Accessories,Mobile,first_app_open,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,cxzcx-a0c8fa-4d9d-8f71,2019-01-10 22:14:00,Mobile & Accessories,Mobile,search,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,5fb5d0c-e907-4293-9c87,2019-01-10 22:19:00,Mobile & Accessories,Mobile,product_view,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
52028780773,175667-0a8f-4506-9f30,2019-02-10 12:00:00,Accessories,Watches,search,,,,,,,,,,,,
52028780773,e31595-c355-4efa-acf6,2019-02-10 12:08:00,Accessories,Watches,product_view,,,,,,,,,,,,
52028780773,901be3c-3f8f-4147-a442,2019-02-10 12:14:00,Accessories,Watches,click_wishlist_page,,,,,,,,,,,,
52028780773,7c90f0-0e80-4590-96f3,2019-02-10 12:20:00,Accessories,Watches,add_to_cart,,,,,,,,,,,,
51940324591,yhgthgtcr-2748-4c56-5463,2019-02-08 13:00:00,Mobile & Accessories,Cases,search,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,yuiol9-2748-4c56-75822,2019-02-08 13:06:00,Mobile & Accessories,Cases,product_view,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,olioplik-ea15-4a5d-87524,2019-02-08 13:15:00,Mobile & Accessories,Cases,read_reviews,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,kljljkl-2748-4c56-752421,2019-02-08 13:22:00,Mobile & Accessories,Cases,add_to_wishlist,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,dfvxdc-f2748-4c56-95566,2019-02-08 13:27:00,Mobile & Accessories,Cases,search,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,gtdfggre-ea15-4a5d-7777,2019-02-08 13:30:00,Mobile & Accessories,Cases,product_view,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,gjhgjnhjk-7748-4c56-7525,2019-02-08 13:35:00,Mobile & Accessories,Cases,click_wishlist_page,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,fvddsf19-2748-4c56-9542,2019-02-08 13:39:00,Mobile & Accessories,Cases,add_to_cart,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,hjgjgyf-ea15-4a5d-53654,2019-04-08 19:07:00,Mobile & Accessories,Cases,checkout,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,rtfghf9-2748-4c56-87565,2019-04-08 19:09:00,Mobile & Accessories,Cases,purchase,5.0,100.0,500.0,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
52195970192,d91c2-c9c2-4e81-90a5,2019-02-10 15:23:00,Stationary,Books,click_wishlist_page,,,,,,,,,,,,
52195970192,82d21f-2c5f-496b-90d4,2019-02-10 15:25:00,Stationary,Books,add_to_cart,,,,,,,,,,,,
51965507652,43d9a84-7b6c-426e-9924,2019-02-10 17:00:00,Digital Devices,Headphones,search,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,ec635da-ea15-4a5d-96b4,2019-02-10 17:03:00,Digital Devices,Headphones,read_reviews,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,27a45f8-fb98-459a-96a6,2019-02-10 17:07:00,Digital Devices,Headphones,add_to_wishlist,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,dsffd4-7b6c-5626e-9924,2019-04-10 11:05:00,Digital Devices,Headphones,search,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,fgha-ea15-4hh5d-96b4,2019-04-10 11:09:00,Digital Devices,Headphones,read_reviews,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,hgghgh8-fb98-499a-96a6,2019-04-10 11:14:00,Digital Devices,Headphones,add_to_wishlist,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,hgghfa84-7b6c-926e-9925,2019-12-10 19:10:00,Digital Devices,Headphones,click_wishlist_page,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,4bdhi-jnwjkd6-bjdwckd-38,2019-12-10 19:12:00,Digital Devices,Headphones,search,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
52331458145,44337f-c3bd-4470-8ff2-857,2019-12-10 19:17:00,Digital Devices,Mouse pad,add_to_cart,,,,66.0,1.0,2000.0,3.0,1.0,2.0,312,6.0,Silver
51965507652,59fbe4-2aa5-42b9-9064,2019-12-10 19:20:00,Digital Devices,Headphones,checkout,,,,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51965507652,d40a28-41f9-4325-bbae,2019-12-10 19:25:00,Digital Devices,Headphones,purchase,4.0,1000.0,4000.0,12.0,1.0,4000.0,4.0,1.0,3.0,413,8.0,Gold
51829569218,3f584ed-c7f7-442e-8ae9,2019-02-10 19:00:00,Digital Content,Fire Tv,first_app_open,,,,,,,,,,,,
51829569218,1cd4e5-a3ce-4224-a2d7,2019-02-10 19:02:00,Digital Content,Fire Tv,search,,,,,,,,,,,,
51829569218,f0062d8-ead0-4e0a-96f7,2019-02-10 19:07:00,Digital Content,Fire Tv,read_reviews,,,,,,,,,,,,
51940324591,c6b419-2748-4c56-95b4,2019-02-10 20:09:00,Fitness,Dumbells,search,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,6ec6da-ea15-4a5d-96b4,2019-02-10 20:12:00,Fitness,Dumbells,product_view,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,8a6fed4-77f8-40c9-8e732,2019-02-10 20:15:00,Fitness,Dumbells,read_reviews,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,nhgghf2748-4c56-965353,2019-02-10 20:19:00,Fitness,Dumbells,search,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,uyikhjuka-ea15-4a5d-9696,2019-02-10 20:22:00,Fitness,Dumbells,product_view,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,tyujtghj4-77f8-40c9-85635,2019-02-10 20:29:00,Fitness,Dumbells,read_reviews,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,gfdgret-2748-4c56-95345,2019-02-10 20:34:00,Fitness,Dumbells,add_to_cart,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,uyikjhkm-ea15-4a5d-7588,2019-12-10 13:00:00,Fitness,Dumbells,checkout,,,,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51940324591,yhfghfgh-77f8-40c9-8e5786,2019-12-10 13:07:00,Fitness,Dumbells,purchase,2.0,1000.0,2000.0,12.0,2.0,2500.0,4.0,4.0,2.0,442,10.0,Platinum
51616505593,80d577-25c8-4147-99a7,2019-02-10 19:23:00,Women's Fashion,Ethnic wear,search,,,,,,,,,,,,
51616505593,59d0a0-0de6-47de-a55a,2019-02-10 19:25:00,Women's Fashion,Ethnic wear,read_reviews,,,,,,,,,,,,
51616505593,89da81c-2cfc-4df6-a038,2019-02-10 19:36:00,Women's Fashion,Ethnic wear,click_wishlist_page,,,,,,,,,,,,
51616505593,617d1c-1b5a-42f8-99f1,2019-02-10 19:42:00,Women's Fashion,Ethnic wear,add_to_cart,,,,,,,,,,,,
52011317619,9877fbe-d5a8-475e-a662,2019-02-10 22:00:00,Digital Devices,Headphones,read_reviews,,,,,,,,,,,,
52011317619,30e1c0-4d3e-4e1a-90e3,2019-02-10 22:02:00,Digital Devices,Headphones,add_to_cart,,,,,,,,,,,,
51613167885,b88fa0-d8fa-4b9d-8a71,2019-04-10 12:11:00,Mobile & Accessories,Mobile,search,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,102dd9b-1cbc-4271-b1f8,2019-04-10 12:19:00,Mobile & Accessories,Mobile,read_reviews,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,b88fa0-d8fa-4b9d-8a72,2019-04-10 12:27:00,Mobile & Accessories,Mobile,search,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,102dd9b-1cbc-4271-b1f9,2019-04-10 12:35:00,Mobile & Accessories,Mobile,read_reviews,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,b88fa0-d8fa-4b9d-8a73,2019-06-10 10:40:00,Mobile & Accessories,Mobile,search,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,102dd9b-1cbc-4271-b1f10,2019-06-10 10:48:00,Mobile & Accessories,Mobile,read_reviews,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,b88fa0-d8fa-4b9d-8a74,2019-06-10 10:59:00,Mobile & Accessories,Mobile,add_to_wishlist,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,102dd9b-1cbc-4271-b1f11,2019-10-31 13:07:00,Mobile & Accessories,Mobile,click_wishlist_page,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,034798f-43f2-8bcb-b169,2019-10-31 13:17:00,Mobile & Accessories,Mobile,product_view,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,0d1ae8-1948-4517-8460,2019-10-31 13:20:00,Mobile & Accessories,Mobile,add_to_cart,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,0a6f2f-0d0f-47cf-9fe9,2019-10-31 15:23:00,Mobile & Accessories,Mobile,checkout,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,b8e28c8-d11f-428a-95e7,2019-10-31 15:28:00,Mobile & Accessories,Mobile,purchase,3.0,20000.0,60000.0,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51613167885,b8e28c8-d11f-428a-95e8,2019-05-11 19:18:00,Mobile & Accessories,Mobile,add_review,,,,52.0,1.0,60000.0,3.0,1.0,4.0,314,8.0,Gold
51945183373,c9bd77-beef-443e-b987,2019-02-10 21:05:00,Accessories,Watches,product_view,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,28dbd8e-8683-409b-aef6,2019-02-10 21:15:00,Accessories,Watches,read_reviews,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,umkhje-8683-409b-a5426,2019-02-10 21:19:00,Accessories,Watches,search,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,oujhkuiye-8683-409b-7852,2019-02-10 21:32:00,Accessories,Watches,add_to_wishlist,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,d0302ef-c5ca-4b6a-b91i,2019-04-10 18:30:00,Accessories,Watches,click_wishlist_page,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,eaaf55a-7bbe-4b3d-95a8,2019-04-10 18:39:00,Accessories,Watches,add_to_cart,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,er4gtrf-c5ca-4b6a-b91i,2019-04-10 18:42:00,Accessories,Watches,checkout,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,oukujm-uiy-7bbe-4b3d-95a9,2019-04-10 18:45:00,Accessories,Watches,purchase,1.0,3000.0,3000.0,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
52340757893,206ba2-37c7-4354-9d31,2019-03-10 23:15:00,Electronic Appliances,Speakers,search,,,,,,,,,,,,
52340757893,ea7c620-a8d7-45c5-9ced,2019-03-10 23:27:00,Electronic Appliances,Speakers,read_reviews,,,,,,,,,,,,
52340757893,11a570-47da-4630-898b,2019-03-10 23:26:00,Electronic Appliances,Speakers,product_view,,,,,,,,,,,,
52340757893,ertgfd20-a8d7-45c5-5644,2019-03-10 23:45:00,Electronic Appliances,Speakers,add_to_wishlist,,,,,,,,,,,,
52340757893,khjjkjj-47da-4630-845655,2019-06-10 09:40:00,Electronic Appliances,Speakers,search,,,,,,,,,,,,
52340757893,jkjhjiu0-a8d7-45c5-54666,2019-06-10 09:45:00,Electronic Appliances,Speakers,read_reviews,,,,,,,,,,,,
52340757893,a6afed4-77f8-40c9-8e76,2019-06-10 09:50:00,Electronic Appliances,Speakers,click_wishlist_page,,,,,,,,,,,,
52340757893,9ded3e3-823b-4f51-ad00,2019-06-10 09:54:00,Electronic Appliances,Speakers,add_to_cart,,,,,,,,,,,,
51795247161,566c27-0a8f-4506-9f30,2019-03-10 23:30:00,Digital Devices,Tws earbuds,read_reviews,,,,287.0,1.0,30000.0,1.0,1.0,4.0,114,6.0,Silver
51795247161,280d577-25c8-4147-99a7,2019-03-10 23:38:00,Digital Devices,Tws earbuds,add_to_cart,,,,287.0,1.0,30000.0,1.0,1.0,4.0,114,6.0,Silver
51795247161,ae546a-542b-414c-a01b,2019-03-10 23:51:00,Digital Devices,Tws earbuds,checkout,,,,287.0,1.0,30000.0,1.0,1.0,4.0,114,6.0,Silver
51795247161,2ea16b-4ec3-44f8-8fcd,2019-03-10 23:55:00,Digital Devices,Tws earbuds,purchase,2.0,15000.0,30000.0,287.0,1.0,30000.0,1.0,1.0,4.0,114,6.0,Silver
52085995220,062d8-ead0-4e0a-96f6,2019-04-10 11:00:00,Mobile & Accessories,Cases and Covers,search,,,,,,,,,,,,
52085995220,0cb218-db90-4011-b582,2019-04-10 11:07:00,Mobile & Accessories,Cases and Covers,read_reviews,,,,,,,,,,,,
52085995220,37a670-6520-4159-aff4,2019-04-10 11:13:00,Mobile & Accessories,Cases and Covers,product_view,,,,,,,,,,,,
51871605199,828fb6-99bd-4d26-beb3,2019-04-10 12:00:00,Men's Fashion,Shirts,search,,,,,,,,,,,,
51871605199,4570b9-ebb4-4d4a-b63a,2019-04-10 12:07:00,Men's Fashion,Shirts,product_view,,,,,,,,,,,,
51871605199,8ce6fb-2953-4e95-96fe,2019-04-10 12:13:00,Men's Fashion,Shirts,read_reviews,,,,,,,,,,,,
51871605199,3240a5e-6cb8-4d78-973,2019-04-10 12:19:00,Men's Fashion,Shirts,click_wishlist_page,,,,,,,,,,,,
51871605199,3e61d-5f94-45bb-82dc,2019-04-10 12:40:00,Men's Fashion,Shirts,add_to_cart,,,,,,,,,,,,
51560282867,fxs9d-46ass-44fee-baed,2019-05-10 12:00:00,Fitness,Gloves,search,,,,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51560282867,77639d-46a4-44f8-bae9,2019-05-10 12:05:00,Fitness,Gloves,read_reviews,,,,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51560282867,9b88fa0-d8fa-4b9d-8a71,2019-05-10 12:10:00,Fitness,Gloves,click_wishlist_page,,,,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51560282867,e30e1c0-4d3e-4e1a-90e3,2019-05-10 12:18:00,Fitness,Gloves,add_to_cart,,,,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51560282867,bd7019-2748-4c56-95b27,2019-05-10 12:23:00,Fitness,Gloves,checkout,,,,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51560282867,74d0a28-41f9-4325-bbae,2019-06-10 12:25:00,Fitness,Gloves,purchase,7.0,100.0,700.0,195.0,1.0,700.0,1.0,1.0,1.0,111,3.0,Bronze
51559552625,74d428-41f9-4325-bbae,2019-06-10 17:10:00,Household Supplies,Dishwasher,search,,,,,,,,,,,,
51559552625,74d0a28-41f9-4325-bba,2019-06-10 17:18:00,Household Supplies,Dishwasher,product_view,,,,,,,,,,,,
51559552625,74d0a28-41f9-4325-bae,2019-06-10 17:24:00,Household Supplies,Dishwasher,read_reviews,,,,,,,,,,,,
51786146119,ijolkfg0a8-41f9-4325-bbfg,2019-06-10 18:10:00,Mobile & Accessories,Bumpers,first_app_open,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,jgdga28-419-4325-bbadfh,2019-06-10 18:15:00,Mobile & Accessories,Bumpers,search,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,gfv0a8-41f9-4325-bba5,2019-06-10 18:19:00,Mobile & Accessories,Bumpers,product_view,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,bbfa28-41f9-4325-bba44,2019-06-10 18:20:00,Mobile & Accessories,Bumpers,read_reviews,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,gfvb28-41f9-4325-bb3,2019-06-10 18:22:00,Mobile & Accessories,Bumpers,add_to_wishlist,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,74d45a28-41f9-4325-bbae,2019-06-10 21:02:00,Mobile & Accessories,Bumpers,search,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,7440a28-41f9-4325-bbae,2019-06-10 21:04:00,Mobile & Accessories,Bumpers,product_view,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,bdcx0a28-41f9-4325-bbae0,2019-06-10 21:08:00,Mobile & Accessories,Bumpers,read_reviews,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,75440a28-41f9-4325-bb24,2019-06-10 21:18:00,Mobile & Accessories,Bumpers,add_to_cart,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,74d4540a28-41f9-4325-bb5,2019-07-10 20:20:00,Mobile & Accessories,Bumpers,checkout,,,,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51786146119,453a28-41f9-4376-2ae-b1,2019-07-10 20:26:00,Mobile & Accessories,Bumpers,purchase,2.0,250.0,500.0,165.0,1.0,500.0,1.0,1.0,1.0,111,3.0,Bronze
51639618110,74900a28-41f9-4325-bbae,2019-07-10 17:18:00,Digital Devices,Headphones,product_view,,,,,,,,,,,,
51639618110,7540a28-41f9-4325-bfre,2019-07-10 17:19:00,Digital Devices,Headphones,click_wishlist_page,,,,,,,,,,,,
51639618110,790a28-41f9-4325-bvre,2019-07-10 17:23:00,Digital Devices,Headphones,add_to_cart,,,,,,,,,,,,
51486113570,dtr28-41f9-4wsf5-bnddy,2019-08-10 17:22:00,Men's Fashion,Denim jeans,first_app_open,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,dxvcuy8-df9-432dxv-bpfcxi,2019-08-10 17:22:00,Men's Fashion,Denim jeans,search,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,dfv28c-41fdd-43sx5-blddko,2019-08-10 17:22:00,Men's Fashion,Denim jeans,product_review,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,dfa28-41fc9-4rc6-2de-b17erf,2019-08-10 18:42:00,Men's Fashion,Denim jeans,search,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,74oia28-41f9-4325-bnuy,2019-08-10 18:52:00,Men's Fashion,Denim jeans,product_review,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,74dbuy8-41f9-4325-bpoi,2019-08-10 19:03:00,Men's Fashion,Denim jeans,add_to_cart,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,7poia28-41f9-4325-blko,2019-08-10 19:07:00,Men's Fashion,Denim jeans,checkout,,,,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
51486113570,74gfa28-41f9-4re6-2ae-b179b91,2019-08-10 19:08:00,Men's Fashion,Denim jeans,purchase,3.0,900.0,2700.0,134.0,1.0,2700.0,2.0,1.0,2.0,212,5.0,Bronze
52134813570,74d40a28-41f9-4325-bbae321,2019-08-10 19:18:00,Smart Wearables,Smart watches,first_app_open,,,,,,,,,,,,
52134813570,740a28-41f9-4325-ffreq,2019-08-10 19:23:00,Smart Wearables,Smart watches,search,,,,,,,,,,,,
52134813570,34d40a28-41f9-4325-bmnu,2019-08-10 19:27:00,Smart Wearables,Smart watches,product_view,,,,,,,,,,,,
51559049343,89d40a28-41f9-4325-bbmn,2019-08-10 21:45:00,Women's Fashion,Makeup kit,first_app_open,,,,,,,,,,,,
52157553629,077840a28-41f9-4325-byet,2019-08-10 21:47:00,Women's Fashion,Makeup kit,search,,,,,,,,,,,,
52157553629,8e28c8-d11f-428a-95e7,2019-08-10 21:50:00,Women's Fashion,Makeup kit,product_view,,,,,,,,,,,,
52157553629,fe3ef4-a4c3-48b3-8a2b,2019-08-10 21:55:00,Women's Fashion,Makeup kit,read_reviews,,,,,,,,,,,,
52157553629,d63f339-2d6a-411a-95b,2019-08-10 21:59:00,Women's Fashion,Makeup kit,add_to_cart,,,,,,,,,,,,
52076934351,0ac2940-754e-4cee-baaf-e6,2019-08-10 23:18:00,Mobile & Accessories,Mobile,read_reviews,,,,,,,,,,,,
51591878847,d8598c-7964-0480-a55d-efcf,2019-10-10 21:11:00,Fitness,Ropes,add_review,,,,,,,,,,,,
51945183373,sdd77-beef-443e-b987,2019-04-02 12:00:00,Digital Devices,Printers,product_view,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,dzxbd8e-8683-409b-aef6,2019-04-02 12:00:19,Digital Devices,Printers,read_reviews,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,tyhnfg-eef-443e-75244,2019-04-02 13:28:00,Digital Devices,Printers,search,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,tjfhgnuy-8683-409b-572,2019-04-02 13:32:00,Digital Devices,Printers,read_reviews,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,jymkyiu-beef-443e-52742,2019-04-02 13:36:00,Digital Devices,Printers,search,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,jhtguye-8683-409b-7587,2019-04-02 13:40:00,Digital Devices,Printers,add_to_wishlist,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,grbnhgf-eef-443e-45242,2019-04-02 13:44:00,Digital Devices,Printers,search,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
51945183373,xz02ef-c5ca-4b6a-b91i,2019-06-02 18:02:00,Digital Devices,Printers,click_wishlist_page,,,,256.0,2.0,33000.0,1.0,4.0,4.0,144,9.0,Platinum
